"account","activ","addit","advertis","allow","also","american","amount","anoth","applic","archiv","around","art","ask","associ","avail","background","basi","becom","best","bit","blog","book","call","capit","car","center","chang","check","child","claim","click","come","compani","complet","comput","contact","content","copi","copyright","corpor","current","cyclon","data","date","deduct","design","develop","differ","econom","educ","electron","email","employ","employe","end","engin","entertain","even","event","expens","famili","faq","featur","februari","feder","feel","find","first","folio","follow","fontsiz","food","free","friend","full","fund","gain","game","general","gift","give","good","got","govern","great","group","guardian","guid","head","health","help","hour","hous","howev","hurrican","import","includ","individu","interest","intern","internet","invest","issu","item","job","keep","know","last","latest","law","left","life","limit","line","lineheightem","link","list","littl","live","local","long","look","loss","lot","love","made","main","man","mani","map","march","marginem","market","mean","meet","member","money","month","move","much","music","must","name","nation","nbspnbspnbsp","nbspnbspnbspnbsp","need","never","next","night","number","offer","offic","old","onlin","open","order","origin","padding","paddingpx","part","pay","payment","peopl","person","phone","photo","pick","place","plan","play","pleas","point","polici","polit","pound","price","privaci","problem","product","program","properti","provid","put","question","rate","read","real","realli","receiv","record","repeat","requir","research","resourc","review","right","room","said","sale","say","schedul","school","scienc","section","secur","see","set","share","shop","show","sidebar","sinc","small","social","societi","softwar","solid","someth","special","sport","start","state","still","stock","stori","subject","support","system","take","talk","technolog","tell","term","test","thing","think","thought","tip","today","top","topic","travel","tri","tropic","two","unit","univers","updat","view","visit","want","way","weather","web","websit","week","well","word","write","classes"
0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,1,0,1,1,0,1,1,4,2,0,0,0,0,0,4,2,2,1,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,4,0,1,0,1,0,2,0,0,1,0,0,3,0,0,3,0,0,1,0,1,1,4,0,0,0,0,0,2,1,0,0,0,0,0,2,3,2,0,0,0,1,0,2,0,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,1,0,0,4,0,0,1,0,1,2,2,0,1,1,0,0,0,0,0,1,0,0,2,1,1,0,4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,4,1,6,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,5,0,0,2,1,3,0,0,0,0,0,0,0,3,0,2,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,4,4,1,0,1,0,0,0,6,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,2
0,1,0,0,0,2,1,0,0,0,1,3,5,3,1,0,0,0,0,1,2,2,4,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,1,3,0,1,0,5,0,1,0,0,0,0,2,0,3,0,4,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,11,2,0,0,0,5,0,0,0,0,0,3,10,1,1,4,0,3,3,6,0,1,3,0,0,0,1,3,1,0,0,0,1,3,0,1,1,0,0,0,1,2,0,3,2,0,0,7,0,0,1,0,0,0,1,0,0,4,0,0,6,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,4,3,2,0,2,0,0,0,0,0,2,0,0,1,0,0,2,3,0,0,0,0,1,0,0,2,0,2,0,2,1,0,0,3,4,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,0,0,0,0,0,6,2,0,2
0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,1,0,0,1,4,5,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,3,0,1,0,0,0,1,0,0,0,2,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,3,0,0,0,2,0,4,1,0,0,0,0,1,3,0,0,0,0,4,0,0,2,0,1,0,0,2,0,0,3,0,0,1,1,0,0,4,1,0,1,0,0,1,0,0,3,0,0,0,0,1,2,4,0,0,0,2,1,0,0,2
0,0,0,0,0,1,0,2,3,0,0,6,8,3,1,0,0,0,2,2,2,6,0,1,0,0,0,0,0,1,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,1,3,3,1,1,0,0,0,0,2,0,0,0,0,0,2,2,4,2,0,0,0,0,0,1,3,1,0,3,0,0,0,2,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,4,4,4,0,0,9,6,0,0,0,3,0,2,3,1,1,1,1,1,3,3,0,3,1,0,0,0,0,0,1,0,1,0,3,1,1,2,1,4,0,0,3,1,2,2,3,4,0,0,0,0,0,1,0,0,2,0,0,5,1,0,3,1,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,2,0,2,0,1,0,1,2,0,0,1,0,10,2,2,2,2,0,0,0,1,0,9,0,0,0,1,0,3,1,0,0,0,0,2,0,2,6,0,2,0,0,1,0,0,4,1,0,5,0,2,2,1,0,0,3,2,0,0,1,0,0,1,1,1,1,1,2,2,0,0,0,5,1,1,0,2
0,0,1,0,0,5,2,0,1,0,1,3,2,4,0,0,0,0,2,1,4,14,1,4,0,0,0,0,2,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,2,0,0,5,1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,7,0,1,0,3,1,1,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,5,4,1,1,1,1,0,0,0,1,2,3,2,1,4,0,0,2,0,2,2,3,1,0,0,0,0,1,0,0,4,0,2,7,0,1,2,0,0,0,3,8,0,1,0,0,1,3,1,1,2,1,0,0,3,1,0,2,1,1,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,6,1,1,1,1,0,1,1,0,1,3,0,8,0,4,0,0,0,1,0,8,2,0,2,0,0,1,0,0,0,0,0,4,0,0,8,1,2,1,2,0,1,0,0,1,0,2,0,0,5,4,2,0,1,2,0,0,0,0,3,0,1,0,0,0,1,1,1,0,3,1,7,1,2,2
0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3,3,0,0,3,2,1,0,0,2
1,1,0,0,1,9,8,0,3,0,1,1,3,3,1,0,1,0,0,1,4,26,0,3,0,0,0,1,5,0,1,0,4,0,3,1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,5,0,1,0,1,2,3,1,0,0,0,1,0,5,13,3,0,2,2,2,1,1,0,3,0,1,0,0,0,3,1,3,1,0,0,1,0,1,0,10,5,2,0,2,4,0,0,0,5,3,4,4,0,3,10,0,5,3,5,1,0,13,0,0,0,0,3,2,0,0,1,1,4,1,2,4,0,0,0,3,2,1,5,2,0,1,2,1,0,2,2,0,0,3,0,0,9,1,0,4,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,7,5,3,1,0,2,0,0,0,0,1,1,3,0,6,0,0,0,0,0,11,1,0,0,1,0,2,3,2,0,0,0,2,0,0,5,0,2,0,0,1,4,0,0,1,0,4,1,2,13,1,2,0,2,0,0,1,1,0,5,1,1,2,1,3,2,6,0,0,5,4,3,5,1,2
0,0,0,0,1,1,0,0,2,0,1,1,1,2,0,0,0,0,0,0,1,10,2,3,0,0,2,2,2,1,0,1,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,2,3,0,2,0,3,1,0,1,0,0,0,0,0,2,1,3,0,1,0,0,0,3,0,1,0,2,0,0,0,5,0,1,0,1,0,0,0,1,1,2,2,0,0,0,2,0,1,0,5,2,1,0,0,4,6,0,4,1,2,0,1,0,0,1,0,0,3,3,0,0,0,1,3,0,2,4,0,0,0,1,3,3,4,0,0,0,1,0,1,1,0,0,0,5,1,0,5,0,0,3,1,0,0,3,1,2,0,2,0,0,0,3,0,0,0,1,2,0,0,2,2,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,3,1,0,1,3,0,1,1,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,4,1,0,3,0,0,8,2,1,1,2,0,0,0,3,0,3,0,0,1,1,1,1,1,0,0,0,0,3,6,2,2
1,0,0,0,2,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,14,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,2,0,1,0,1,0,0,0,0,0,4,1,0,1,1,3,1,1,0,0,0,0,2,2,0,1,0,0,0,1,0,3,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,4,0,3,0,0,0,1,3,0,1,1,0,0,2,0,0,0,0,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,1,0,2,1,1,2
0,0,0,1,0,1,0,0,4,0,1,0,1,4,0,0,1,0,0,1,0,7,3,1,0,0,1,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,2,0,0,1,2,2,1,0,1,2,0,0,0,1,3,2,0,0,1,1,0,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,1,2,1,1,0,0,0,1,0,0,0,2,0,0,4,0,0,2,0,1,0,0,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,1,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,6,0,1,0,0,2,1,0,1,0,1,1,0,1,2,2,0,0,0,0,4,3,2,2
0,0,0,0,0,2,0,0,2,0,1,1,4,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,1,0,1,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,1,1,0,3,1,0,2,0,0,0,0,0,0,1,1,2,1,0,0,4,0,0,0,0,0,0,2,0,0,7,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,2,0,7,0,0,3,5,3,0,3,2,0,0,2,0,0,0,1,2,0,2,0,2,0,1,1,2,5,2,2,2
1,1,0,0,2,3,0,0,1,0,3,3,3,3,0,1,0,1,2,4,1,7,1,3,0,0,0,2,1,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,4,1,0,0,0,3,0,1,5,4,3,1,0,0,0,1,1,0,0,1,1,0,1,2,1,4,0,1,0,1,0,0,1,5,1,0,0,2,1,1,3,0,1,5,4,2,1,1,5,1,2,4,1,0,2,0,0,0,0,1,5,0,0,2,2,0,2,0,3,2,0,0,0,1,2,2,0,4,0,2,3,1,5,1,0,0,0,0,1,0,4,1,1,1,1,4,1,0,0,0,1,6,0,0,0,5,0,0,0,0,4,1,0,1,2,4,0,0,1,1,0,0,0,3,2,4,1,3,0,0,0,3,1,8,1,0,0,1,0,1,2,0,0,0,0,2,0,0,4,0,2,0,0,2,1,1,6,0,0,2,0,0,2,4,0,0,2,0,1,1,1,0,3,0,0,1,1,0,4,1,0,0,1,0,5,4,3,2
0,0,0,0,0,0,2,0,3,0,3,1,1,0,0,0,0,0,3,1,0,6,2,0,0,0,0,0,1,0,0,2,3,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,2,2,0,0,0,0,0,1,3,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,4,0,0,0,1,0,0,0,1,1,1,1,0,0,3,0,1,2,1,1,2,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,2,2,0,3,1,0,0,1,0,1,0,2,0,0,0,0,0,1,4,0,1,1,1,0,1,2,1,0,2,0,0,0,1,0,0,0,0,4,1,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,2,0,2,3,0,0,2,0,0,3,0,0,3,1,0,0,5,0,1,0,1,0,1,0,0,0,0,0,2,2,0,1,2,1,4,1,2,2
0,0,0,0,1,1,1,0,1,0,3,1,1,0,0,0,0,0,2,0,0,11,2,3,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,3,0,2,1,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,2,2,1,0,0,2,2,0,2,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,6,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,0,2,0,1,0,1,1,0,1,0,0,4,3,2,0,3,1,0,0,0,0,3,0,0,1,1,1,1,2,2,0,1,1,3,2,1,2
0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,10,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,1,0,2,0,1,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,2,2,0,0,0,0,0,3,1,0,1,0,0,0,1,0,3,0,0,1,0,0,2,1,0,0,0,0,2,3,1,2
1,0,0,2,2,1,4,0,5,0,1,1,1,3,0,0,0,0,6,1,1,19,1,2,0,0,0,1,0,0,0,1,1,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,0,5,0,1,0,0,0,0,0,0,2,8,0,3,0,0,2,1,0,0,0,2,1,0,2,16,6,1,3,0,0,0,2,0,2,1,0,0,0,1,0,0,2,1,3,0,0,0,0,5,8,2,0,0,3,2,1,2,0,8,4,1,2,0,2,2,0,2,3,1,0,0,6,0,0,0,0,3,2,2,0,1,2,2,0,6,3,0,0,0,8,3,1,0,2,2,0,1,1,0,0,0,0,0,1,0,0,6,1,0,0,1,1,1,1,0,4,0,1,0,0,0,1,0,0,0,0,6,4,0,5,0,2,2,0,1,0,0,0,1,3,0,1,0,17,0,1,0,1,0,6,3,0,0,3,0,2,1,0,1,0,0,5,0,0,3,1,4,0,0,3,0,1,4,1,0,1,0,0,10,5,5,0,7,2,4,1,2,0,5,1,2,0,4,1,5,2,0,0,1,0,3,0,2,2
3,0,0,0,0,5,2,1,9,0,1,4,1,9,1,0,0,0,3,2,2,15,2,1,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,5,0,0,1,1,0,3,0,1,0,0,0,0,0,3,0,2,0,7,0,0,0,2,1,0,0,0,0,1,4,9,5,0,1,2,1,0,7,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,4,12,3,1,0,1,6,0,1,0,1,1,1,4,1,2,1,0,7,1,2,1,1,4,0,10,0,0,3,3,3,4,2,2,2,3,5,2,1,0,0,5,3,1,2,5,8,0,5,1,1,0,1,0,0,11,2,0,14,0,0,3,1,8,2,0,1,4,0,0,2,0,1,2,1,1,0,0,5,0,0,8,2,4,2,2,2,1,0,0,0,7,0,3,0,9,0,1,0,0,0,10,3,0,1,3,0,2,1,0,0,0,0,4,1,0,8,2,2,0,1,0,0,1,11,1,0,3,0,0,5,7,0,0,2,1,0,0,1,2,12,2,4,1,0,0,8,3,0,0,3,3,3,12,1,2
0,0,0,0,0,4,0,0,2,0,0,5,0,0,0,0,0,0,0,2,0,3,2,1,1,13,4,1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13,1,3,1,1,0,0,0,0,0,3,8,2,0,3,0,0,0,2,0,1,2,7,0,0,0,0,0,1,1,1,0,0,1,0,0,7,9,2,1,2,5,2,1,0,0,1,7,3,2,3,9,0,2,6,0,1,3,0,0,1,0,2,2,0,0,1,0,1,1,0,0,1,0,0,1,1,3,0,13,0,0,2,2,0,1,0,0,0,0,2,2,0,4,1,0,12,2,5,0,3,2,1,0,1,0,2,0,1,0,0,1,1,2,1,0,0,0,6,0,1,0,0,0,0,3,2,0,1,0,4,0,1,0,1,1,3,1,0,4,3,0,2,1,1,0,0,1,0,0,0,2,0,4,0,1,1,0,0,2,0,1,1,1,0,6,1,2,0,1,2,0,2,2,0,8,0,0,2,1,2,4,5,1,0,3,4,2,3,8,2
0,1,0,0,1,0,3,0,2,0,2,2,0,0,0,0,0,0,1,1,4,5,1,0,0,3,1,0,0,8,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,1,3,1,0,3,0,0,2,0,0,0,0,0,0,0,1,3,2,0,3,1,1,0,6,0,1,1,1,1,0,2,0,0,4,0,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,2,0,2,1,1,1,9,0,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,2,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,6,3,1,3,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,5,1,0,1,1,0,1,0,0,0,0,10,2,0,0,3,1,3,0,0,0,1,0,3,0,0,0,0,0,3,5,1,0,2,1,1,0,0,0,0,0,4,0,1,0,2,3,0,1,1,2,2,1,0,2
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,1,0,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,3,0,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,3,1,0,0,2
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,1,0,0,0,7,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,8,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2,6,0,0,0,0,0,2,0,1,0,1,2,0,1,1,0,1,0,1,0,0,0,5,1,5,7,0,0,1,3,0,0,0,2,0,3,0,0,3,3,0,3,2,0,0,0,1,0,5,0,0,1,0,0,1,0,2,2,5,1,0,0,0,0,0,0,0,8,0,0,1,6,0,0,0,1,0,0,1,0,0,8,0,2,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0,9,0,2,0,0,0,0,0,1,0,5,1,4,0,0,0,1,3,6,1,0,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,3,0,0,0,1,4,5,5,0,2,0,0,0,3,0,0,0,0,2,0,0,2,5,0,0,1,0,4,1,3,2
0,2,0,0,1,4,0,1,3,0,1,5,0,7,0,0,5,1,2,3,1,15,1,9,0,2,0,5,1,0,0,1,4,0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,2,0,0,6,0,0,0,0,0,1,0,5,2,8,0,2,2,3,1,6,1,0,0,0,0,1,5,9,7,0,4,0,0,0,1,1,4,2,3,1,0,2,0,0,2,0,0,0,0,0,1,1,20,8,0,0,11,7,0,0,11,5,2,1,2,1,2,8,0,1,11,3,5,3,6,0,11,5,0,4,4,1,0,1,2,8,0,0,3,0,0,0,5,3,3,6,0,0,22,9,0,2,0,0,14,15,1,1,0,25,1,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,8,0,0,17,0,0,0,0,6,0,4,0,8,0,11,0,0,0,13,0,0,0,4,3,1,2,0,0,0,3,5,0,0,4,2,1,0,1,0,0,0,7,3,0,15,0,0,19,14,6,0,8,5,0,0,6,0,12,1,0,5,2,4,12,6,0,1,0,4,10,2,2,2
